511,53.719667,-0.566333,Brough
512,54.9375,-2.809167,Carlisle
513,53.280556,-0.951389,Gamston
514,53.771667,-3.028611,Blackpool
515,53.574444,-0.350833,Humberside
516,54.131167,-3.263667,"Walney Island"
517,53.865897,-1.660569,"Leeds Bradford"
518,53.745097,-2.883061,Warton
519,53.178056,-2.977778,Hawarden
520,54.083333,-4.623889,"Isle Of Man"
521,55.0375,-1.691667,Newcastle
522,54.509189,-1.429406,"Durham Tees Valley Airport"
523,52.831111,-1.328056,"Nottingham East Midlands"
524,52.811744,-4.123575,Llanbedr
525,52.871164,-2.533561,Ternhill
526,52.798169,-2.668042,Shawbury
528,53.581575,-3.055522,Woodvale
529,58.957778,-2.905,Kirkwall
530,59.878889,-1.295556,Sumburgh
531,58.458889,-3.093056,Wick
532,57.201944,-2.197778,Dyce
533,57.5425,-4.0475,Inverness
534,55.871944,-4.433056,Glasgow
535,55.95,-3.3725,Edinburgh
536,55.681944,-6.256667,Islay
537,55.509444,-4.586667,Prestwick
538,57.481111,-7.362778,Benbecula
539,60.432778,-1.296111,Scatsta
540,56.452499,-3.025833,Dundee
541,58.215556,-6.331111,Stornoway
542,56.499167,-6.869167,Tiree
543,56.372889,-2.868444,Leuchars
544,57.705214,-3.339169,Lossiemouth
545,52.205,0.175,Cambridge
546,52.468056,-0.251111,Conington
547,52.675833,1.282778,Norwich
548,51.885,0.235,Stansted
549,51.721667,0.154167,"North Weald"
550,53.394256,-1.388486,"Sheffield City"
551,52.072222,-0.616667,Cranfield
552,50.734444,-3.413889,Exeter
553,51.519444,-2.590833,"Bristol Filton"
554,51.836944,-1.32,Kidlington
555,51.616389,-1.095833,Benson
556,52.409333,0.561,Lakenheath
557,52.361933,0.486406,Mildenhall
558,52.127283,0.956264,Wattisham
559,52.357167,-0.107833,Wyton
560,51.682167,-1.790028,Fairford
561,51.749964,-1.583617,"Brize Norton"
562,51.234139,-0.942825,Odiham
563,52.640028,-2.305578,Cosford
564,51.553,-0.418167,Northolt
565,53.093014,-0.166014,Coningsby
566,54.137186,-1.420253,Dishforth
567,54.292383,-1.5354,Leeming
568,53.834333,-1.1955,"Church Fenton"
569,52.342611,0.772939,Honington
570,52.735711,-0.648769,Cottesmore
571,53.307778,-0.550833,Scampton
572,52.612558,-0.476453,Wittering
573,54.048911,-1.252747,"Linton On Ouse"
574,53.166167,-0.523811,Waddington
575,54.205522,-1.382094,Topcliffe
576,53.03035,-0.483242,Cranwell
577,52.962225,-0.561625,"Barkston Heath"
578,52.648353,0.550692,Marham
579,-51.822777,-58.447222,"Mount Pleasant"
580,52.308613,4.763889,Schiphol
581,51.25528,5.601389,Budel
582,50.911658,5.770144,Maastricht
583,52.060556,5.873056,Deelen
584,53.119167,6.129722,Drachten
585,51.450139,5.374528,Eindhoven
586,53.11972,6.579444,Eelde
587,51.567389,4.931833,"Gilze Rijen"
588,52.923353,4.780625,"De Kooy"
589,52.460278,5.527222,Lelystad
590,53.228611,5.760556,Leeuwarden
591,51.956944,4.437222,Rotterdam
592,52.1273,5.27619,Soesterberg
593,52.27,6.874167,Twenthe
594,52.166139,4.417944,Valkenburg
595,51.449092,4.342031,Woensdrecht
596,51.841269,-8.491111,Cork
597,53.300175,-8.941592,Galway
599,53.421333,-6.270075,Dublin
600,53.910297,-8.818492,"Ireland West Knock"
601,52.180878,-9.523783,Kerry
602,53.301667,-6.451333,Casement
603,52.701978,-8.924817,Shannon
604,54.280214,-8.599206,Sligo
605,52.1872,-7.086964,Waterford
607,56.300017,10.619008,Aarhus
608,55.740322,9.151778,Billund
609,55.617917,12.655972,Kastrup
610,55.525942,8.553403,Esbjerg
